phrase,id,position,corresponding_text
“How can I have done that?” she thought,397,16811, “How can I have done that?” she thought.
“I must be growing small again,398,16852, “I must be growing small again.
” She got up and went to the table to measure herself by it,399,16884,"” She got up and went to the table to measure herself by it,"
and found that,400,16944," and found that,"
as nearly as she could guess,401,16960," as nearly as she could guess,"
she was now about two feet high,402,16990," she was now about two feet high,"
and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding,403,17023," and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding,"
and she dropped it hastily,404,17130," and she dropped it hastily,"
just in time to avoid shrinking away altogether,405,17158," just in time to avoid shrinking away altogether.
"
{alice_nadando},406,17208,"{alice_nadando}
"
“That was a narrow escape!” said Alice,407,17224,"“That was a narrow escape!” said Alice,"
a good deal frightened at the sudden change,408,17263," a good deal frightened at the sudden change,"
but very glad to find herself still in existence,409,17308, but very glad to find herself still in existence;
“and now for the garden!” and she ran with all speed back to the little door: but,410,17358," “and now for the garden!” and she ran with all speed back to the little door: but,"
alas! the little door was shut again,411,17441," alas! the little door was shut again,"
and the little golden key was lying on the glass table as before,412,17479," and the little golden key was lying on the glass table as before,"
“and things are worse than ever,413,17545," “and things are worse than ever,"
” thought the poor child,414,17578,"” thought the poor child,"
“for I never was so small as this before,415,17603," “for I never was so small as this before,"
never! And I declare it’s too bad,416,17645," never! And I declare it’s too bad,"
that it is!”,417,17680," that it is!”

"
As she said these words her foot slipped,418,17695,"As she said these words her foot slipped,"
and in another moment,419,17736," and in another moment,"
splash! she was up to her chin in salt water,420,17759, splash! she was up to her chin in salt water.
Her first idea was that she had somehow fallen into the sea,421,17805," Her first idea was that she had somehow fallen into the sea,"
“and in that case I can go back by railway,422,17866," “and in that case I can go back by railway,"
” she said to herself,423,17910,” she said to herself. (
Alice had been to the seaside once in her life,424,17934,"Alice had been to the seaside once in her life,"
and had come to the general conclusion,425,17981," and had come to the general conclusion,"
that wherever you go to on the English coast you find a number of bathing machines in the sea,426,18021," that wherever you go to on the English coast you find a number of bathing machines in the sea,"
some children digging in the sand with wooden spades,427,18116," some children digging in the sand with wooden spades,"
then a row of lodging houses,428,18170," then a row of lodging houses,"
and behind them a railway station,429,18200, and behind them a railway station.)
However,430,18236," However,"
she soon made out that she was in the pool of tears which she had wept when she was nine feet high,431,18245," she soon made out that she was in the pool of tears which she had wept when she was nine feet high.

"
“I wish I hadn’t cried so much!” said Alice,432,18347,"“I wish I hadn’t cried so much!” said Alice,"
as she swam about,433,18391," as she swam about,"
trying to find her way out,434,18410, trying to find her way out.
“I shall be punished for it now,435,18438," “I shall be punished for it now,"
I suppose,436,18471," I suppose,"
by being drowned in my own tears! That will be a queer thing,437,18482," by being drowned in my own tears! That will be a queer thing,"
to be sure! However,438,18544," to be sure! However,"
everything is queer to-day,439,18565," everything is queer to-day.”

"
Just then she heard something splashing about in the pool a little way off,440,18596,"Just then she heard something splashing about in the pool a little way off,"
and she swam nearer to make out what it was: at first she thought it must be a walrus or hippopotamus,441,18671," and she swam nearer to make out what it was: at first she thought it must be a walrus or hippopotamus,"
but then she remembered how small she was now,442,18774," but then she remembered how small she was now,"
and she soon made out that it was only a mouse that had slipped in like herself,443,18821," and she soon made out that it was only a mouse that had slipped in like herself.

"
“Would it be of any use,444,18904,"“Would it be of any use,"
now,445,18928," now,"
” thought Alice,446,18933,"” thought Alice,"
“to speak to this mouse? Everything is so out-of-the-way down here,447,18949," “to speak to this mouse? Everything is so out-of-the-way down here,"
that I should think very likely it can talk: at any rate,448,19017," that I should think very likely it can talk: at any rate,"
there’s no harm in trying,449,19075, there’s no harm in trying.
” So she began: “O Mouse,450,19102,"” So she began: “O Mouse,"
do you know the way out of this pool? I am very tired of swimming about here,451,19127," do you know the way out of this pool? I am very tired of swimming about here,"
O Mouse!”,452,19205, O Mouse!” (
Alice thought this must be the right way of speaking to a mouse: she had never done such a thing before,453,19217,"Alice thought this must be the right way of speaking to a mouse: she had never done such a thing before,"
but she remembered having seen in her brother’s Latin Grammar,454,19321," but she remembered having seen in her brother’s Latin Grammar,"
“A mouse—of a mouse—to a mouse—a mouse—O mouse!”,455,19384, “A mouse—of a mouse—to a mouse—a mouse—O mouse!”)
The Mouse looked at her rather inquisitively,456,19434," The Mouse looked at her rather inquisitively,"
and seemed to her to wink with one of its little eyes,457,19480," and seemed to her to wink with one of its little eyes,"
but it said nothing,458,19535," but it said nothing.

"
“Perhaps it doesn’t understand English,459,19558,"“Perhaps it doesn’t understand English,"
