phrase,id,position,corresponding_text
and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding,398,16940," and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding,"
and she dropped it hastily,399,17047," and she dropped it hastily,"
just in time to avoid shrinking away altogether,400,17075," just in time to avoid shrinking away altogether.

"
“That was a narrow escape!” said Alice,401,17126,"“That was a narrow escape!” said Alice,"
a good deal frightened at the sudden change,402,17165," a good deal frightened at the sudden change,"
but very glad to find herself still in existence,403,17210, but very glad to find herself still in existence;
“and now for the garden!” and she ran with all speed back to the little door: but,404,17260," “and now for the garden!” and she ran with all speed back to the little door: but,"
alas! the little door was shut again,405,17343," alas! the little door was shut again,"
and the little golden key was lying on the glass table as before,406,17381," and the little golden key was lying on the glass table as before,"
“and things are worse than ever,407,17447," “and things are worse than ever,"
” thought the poor child,408,17480,"” thought the poor child,"
“for I never was so small as this before,409,17505," “for I never was so small as this before,"
never! And I declare it’s too bad,410,17547," never! And I declare it’s too bad,"
that it is!”,411,17582," that it is!”

"
As she said these words her foot slipped,412,17597,"As she said these words her foot slipped,"
and in another moment,413,17638," and in another moment,"
splash! she was up to her chin in salt water,414,17661, splash! she was up to her chin in salt water.
Her first idea was that she had somehow fallen into the sea,415,17707," Her first idea was that she had somehow fallen into the sea,"
“and in that case I can go back by railway,416,17768," “and in that case I can go back by railway,"
” she said to herself,417,17812,” she said to herself. (
Alice had been to the seaside once in her life,418,17836,"Alice had been to the seaside once in her life,"
and had come to the general conclusion,419,17883," and had come to the general conclusion,"
that wherever you go to on the English coast you find a number of bathing machines in the sea,420,17923," that wherever you go to on the English coast you find a number of bathing machines in the sea,"
some children digging in the sand with wooden spades,421,18018," some children digging in the sand with wooden spades,"
then a row of lodging houses,422,18072," then a row of lodging houses,"
and behind them a railway station,423,18102, and behind them a railway station.)
However,424,18138," However,"
she soon made out that she was in the pool of tears which she had wept when she was nine feet high,425,18147," she soon made out that she was in the pool of tears which she had wept when she was nine feet high.

"
“I wish I hadn’t cried so much!” said Alice,426,18249,"“I wish I hadn’t cried so much!” said Alice,"
as she swam about,427,18293," as she swam about,"
trying to find her way out,428,18312, trying to find her way out.
“I shall be punished for it now,429,18340," “I shall be punished for it now,"
I suppose,430,18373," I suppose,"
by being drowned in my own tears! That will be a queer thing,431,18384," by being drowned in my own tears! That will be a queer thing,"
to be sure! However,432,18446," to be sure! However,"
everything is queer to-day,433,18467," everything is queer to-day.”

"
Just then she heard something splashing about in the pool a little way off,434,18498,"Just then she heard something splashing about in the pool a little way off,"
and she swam nearer to make out what it was: at first she thought it must be a walrus or hippopotamus,435,18573," and she swam nearer to make out what it was: at first she thought it must be a walrus or hippopotamus,"
but then she remembered how small she was now,436,18676," but then she remembered how small she was now,"
and she soon made out that it was only a mouse that had slipped in like herself,437,18723," and she soon made out that it was only a mouse that had slipped in like herself.

"
“Would it be of any use,438,18806,"“Would it be of any use,"
now,439,18830," now,"
” thought Alice,440,18835,"” thought Alice,"
“to speak to this mouse? Everything is so out-of-the-way down here,441,18851," “to speak to this mouse? Everything is so out-of-the-way down here,"
that I should think very likely it can talk: at any rate,442,18919," that I should think very likely it can talk: at any rate,"
there’s no harm in trying,443,18977, there’s no harm in trying.
” So she began: “O Mouse,444,19004,"” So she began: “O Mouse,"
do you know the way out of this pool? I am very tired of swimming about here,445,19029," do you know the way out of this pool? I am very tired of swimming about here,"
O Mouse!”,446,19107, O Mouse!” (
Alice thought this must be the right way of speaking to a mouse: she had never done such a thing before,447,19119,"Alice thought this must be the right way of speaking to a mouse: she had never done such a thing before,"
but she remembered having seen in her brother’s Latin Grammar,448,19223," but she remembered having seen in her brother’s Latin Grammar,"
“A mouse—of a mouse—to a mouse—a mouse—O mouse!”,449,19286, “A mouse—of a mouse—to a mouse—a mouse—O mouse!”)
The Mouse looked at her rather inquisitively,450,19336," The Mouse looked at her rather inquisitively,"
and seemed to her to wink with one of its little eyes,451,19382," and seemed to her to wink with one of its little eyes,"
but it said nothing,452,19437," but it said nothing.

"
“Perhaps it doesn’t understand English,453,19460,"“Perhaps it doesn’t understand English,"
” thought Alice,454,19499,” thought Alice;
“I daresay it’s a French mouse,455,19515," “I daresay it’s a French mouse,"
come over with William the Conqueror,456,19547, come over with William the Conqueror.
